Date / Time,City,State,Shape,Duration,Summary,Posted
8/24/13 21:00,Hudson,WI,Fireball,2 minutes,low flying fireball heading north over the HHS.,41516
8/24/13 20:45,Drums,PA,Fireball,30-40 seconds,4 slow moving extremely bright fire balls moving across the sky from the SW to NE over Drums for about 30 seconds,41516
8/24/13 01:00,Springboro,OH,Fireball,30 seconds,"Driving north saw fireball hovering over tree line in front of us, fireball rose as we approached took off towards the west while risin",41516
8/24/13 00:00,Tyndall AFB,FL,Fireball,3 seconds,Bright steady paced light that began to have a dripping effect towards end of sighting.,41516
8/23/13 22:45,South Portland,ME,Fireball,2 minutes,On 8/23/13 at 22:45 my co-worker and I witnessed 2 Orange balls of light heading in a southerly direction in unison. altitude was rough,41516
8/23/13 22:30,London (Canada),ON,Fireball,10 minutes,Boyfriend and I saw bright orange silent fireball like orbs in sky above London Ontario.,41570
8/23/13 22:00,Springfield,OH,Fireball,1 minute,Fireball inside a vertical triangle.,41516
8/22/13 22:00,Petersburg,VA,Fireball,5 minutes,Ball of fire disappear in night sky.,41516
8/22/13 20:50,Isanti,MN,Fireball,6 minutes,Saw a fireball up close with my wife and 4 year old son.,41526
8/22/13 19:46,Huntington Beach,CA,Fireball,15 minutes,Red glowing fireball orbs w/plane coming head on for them disappear manuevered with intelligence.,41547
8/22/13 00:00,Winnipeg (Canada),MB,Fireball,3 hours,Hi i live in Winnipeg there have been some odd glowing red balls seen over the city( this was witnessed by by cousin and another frein,41516
8/21/13 21:50,Rhinebeck,NY,Fireball,15-18 minutes,6 traveling campfires going NW to NE the night of the Full Moon 8/21.,41526
8/21/13 21:15,Fort Wayne,IN,Fireball,10 minutes,"Glowing object in sky,",41516
8/21/13 20:30,Alton,IL,Fireball,3 minutes,"15 objects over Alton, Il.",41516
8/20/13 23:15,Kure Beach,NC,Fireball,3 seconds,Small fireball seen for a few seconds off coast.,41516
8/20/13 22:00,Portland,OR,Fireball,25 seconds,Orange fireball hovers over southeast Portland than disappears,41516
8/20/13 21:00,Los Angeles,CA,Fireball,25 seconds,Three red orange balls of light traveling low over the Santa Monica bay in Los Angeles and then ascending vertically and fading out of,41516
8/20/13 20:45,Tacoma,WA,Fireball,~2 minutes,Red and orange fireball shaped craft moving south in a smooth fast manner.,41516
8/20/13 20:45,Tacoma,WA,Fireball,1-2 minutes,Bright Red/Orange Fireball in North Tacoma moving very fast and smooth from North to South,41516
8/20/13 20:30,Hannibal,MO,Fireball,30 seconds,Fire in the sky.,41516
8/18/13 21:40,Lahaina,HI,Fireball,2 minutes,"Two seperate events of orange and white fireballs, lacking tails, travel across northern skies of Kaanapali to the South.",41516
8/18/13 21:08,Tacoma (northeast of),WA,Fireball,7-10 minutes,When looking to the north from our front door we both saw 6 round orange balls. We are in the flight path for seatac and the in bound p,41516
8/18/13 20:20,Huntingdon (Canada),QC,Fireball,10,Yellowish/orange sphere seen overing from West to NNE.,41516
8/18/13 20:06,Bristol,CT,Fireball,5 minutes,"Five orange circular objects were seen in Bristol August 18, 2013 at 20:06.",41620
8/17/13 22:30,Kure Beach,NC,Fireball,10 seconds,"Orange glow disappears over kure beach, nc after 10-15 seconds.",41516
8/17/13 22:00,San Gabriel,CA,Fireball,4 minutes,"3 Goldish Orange crafts heading north moving very slow like a half a mile 2 months time, then 2 more appeared and then 2 more... cross",41516
8/16/13 23:15,Winkler (Canada),MB,Fireball,3 minutes,Red fireball traveling slowly across the sky.,41516
8/16/13 23:00,Westminster,MD,Fireball,4 minutes,Orange glowing object that didn't blink or flash it looked like it was on fire,41516
8/16/13 22:30,Cottage Grove,MN,Fireball,15 minutes,Four fireballs over eastern Minnesota.,41526
8/16/13 22:30,Captiva,FL,Fireball,Brief,"4th SIGHTING OF A SILVER-GOLD, GLOWING ELONGATED/FOOTBALL SHAPED UFO POSSIBLY EMERGING FROM THE GULF OF MEXICO, AND FIRST SIGHTING OF A",41516
8/16/13 22:06,Orlando,FL,Fireball,3 minutes,"An orange burning globe floated across the eastern sky in Orlando, Florida at 22:06 on 8/16/2013.",41516
8/16/13 22:00,Rabun County (unincorporated),GA,Fireball,1 minute,"Fireball observed on Lake Burton, GA",41516
8/16/13 22:00,Topsail Island,NC,Fireball,5 minutes.,UFO Spotted Over Topsail Beach,41516
8/16/13 21:40,Sparta,KY,Fireball,3 minutes,Seen hovering over house in triangle shape with blinking lights until fading away.,41516
8/16/13 01:10,Madison,WI,Fireball,10 minutes,"Five fireball looking objects appeared moving at high speeds from the northwest moving south, southeast. One after another they moved a",41516
8/15/13 19:45,Roseau (West Indies; Dominica),AL,Fireball,Few Days,Strange blinking light over the Caribbean sea.,41516
8/14/13 22:39,Santa Fe,TX,Fireball,4 minutes,2 stationary fireballs.,41516
8/14/13 21:30,Allentown,PA,Fireball,5 minutes,12 Bright Orange Orbs In Single File Formation.,42011
8/14/13 21:20,Romeoville,IL,Fireball,30 minutes,Orange/Yellow/Red Sphere or Orb seen in Romeoville IL in night sky followed by low flying helicopters TWO seperate sightings.,41526
8/14/13 19:00,Alma,AR,Fireball,5 minutes,2 Fireballs trailing an aircraft . making erratic movements one which was vertical .,41516
8/14/13 00:25,Franklin,IN,Fireball,~10 seconds,Fireball traversing laterally across the sky between Franklin and Bargersville.,41516
8/13/13 21:30,Tybee Island,GA,Fireball,~2 minutes,"Fiery red lights appear and disappear above the Atlantic, just off the coast of Tybee Island.",41516
8/12/13 22:00,Franklin,IN,Fireball,15 minutes,Fiery orbs moving into formations while dropping smaller orbs.,41649
8/12/13 21:30,Jefferson,OH,Fireball,:30,"Orange, spherical light moving erratically.",41516
8/12/13 21:00,Zeigler,IL,Fireball,3 minutes,Orange fireball in the sky.,41516
8/12/13 19:00,Vicksburg,MI,Fireball,second,"Streak of light heading up at a 60d angle. It looked just like a meteor, but going up, not coming down.",41516
8/11/13 23:00,Englewood,OH,Fireball,2 minutes,Orange fireball.,41516
8/11/13 22:00,Jackson,OH,Fireball,5 minutes,Two fireballs on the horizon.,41516
8/11/13 22:00,Jackson,OH,Fireball,7 minutes,2 round fireballs moving south,41516
8/10/13 22:45,Grand Manan Island (Canada),NB,Fireball,20 minutes,Never seen anything like it,41516
8/10/13 22:20,Emerald Isle,NC,Fireball,5-10 minutes,Two orange fireballs seen moving in a southerly direction and climbing until no longer visible.,41516
8/10/13 22:15,Lehighton,PA,Fireball,20 minutes,Fireballs aproxemently 2 dozen go by us for about 20 mins,41516
8/10/13 22:00,Medina,OH,Fireball,5 minutes,"Two orange glowing objects, 5 minutes apart.",41516
8/10/13 21:30,Houston,TX,Fireball,30 seconds,Red/orange fireballs in Houston sky.,41516
8/10/13 21:30,Linfield,PA,Fireball,15 minutes,Saw 11 fireballs that faded away near the Limerick Power Plant.,41516
8/10/13 21:00,Gimli (Canada),MB,Fireball,10 minutes,"Fireball, big, two of them same spot in the sk , very high up.",41561
8/10/13 12:00,Warren,MI,Fireball,0.0416666667,My story begins at 12 noon I was walking down the street from the store I saw a green fireball come down from the sky it flashed like a,41516
8/10/13 09:00,Austin,TX,Fireball,1.5 seconds,"Bright green flash zipped accross sky in Austin, Tx. ((NUFORC Note: Meteor? We suspect a nighttime sighting. PD))",41547
8/10/13 08:30,Nottingham,MD,Fireball,20-25 minutes,WE then looked up to see two reddish objects in the sky. Then one seemed to catch fire and fall.,41516
8/9/13 22:20,St. Thomas (Canada),ON,Fireball,2 minutes,Sphere like fireball over Saint Thomas On. Canada,41516
8/9/13 22:00,Acton (Canada),ON,Fireball,10 minutes,Eight lights travelled at seemingly exactly the same distance apart without sound,41516
8/9/13 21:45,Captiva,FL,Fireball,Several hours,10th SIGHTING OF A “UGO” AND 8th SIGHTING OF MANY UFO “FIREBALLS”,41516
8/9/13 21:42,Towson,MD,Fireball,1 minute,Bright orange sphere quietly flying accross the night sky.,41516
8/9/13 21:30,Lovington,IL,Fireball,2 minutes,"Whatever I saw was very odd, and I had never seen anything like it before.",41516
8/9/13 21:30,Guatemala City (Guatamala),,Fireball,4 minutes,Red Ligths over the sky in Guatemala City,41516
8/9/13 21:15,Battle Ground,WA,Fireball,5 minutes,Large orange ball phasing dim to bright,41516
8/8/13 00:10,Woodland,WA,Fireball,5 minutes,Light on Lewis River brighter than brightest star moved hundreds of miles very fast in non-linear fashion; not a human craft.,41697
8/7/13 21:00,Schererville,IN,Fireball,10 minutes,"Green orb-like fireball over Schererville, IN appearing twice",41516
8/7/13 19:45,Painesville,OH,Fireball,5 minutes,I saw 2 undefinable fireball objects just before sunset on 8/7/2013,41516
8/7/13 11:00,Winter Haven,FL,Fireball,10 minutes,Fireball that dropped something with flashing lights.,41516
8/7/13 08:30,Saint augustine,FL,Fireball,8 minutes,Stunning orange fireball in the sky..,41516
8/7/13 08:05,Lake Wales,FL,Fireball,5 minutes,Large red/yellow fireball followed by craft similar to the space shuttle,41516
8/6/13 23:00,Allentown,PA,Fireball,10 minutes,Fire ball with flame,41516
8/6/13 22:40,Sydenham (Canada),ON,Fireball,45 seconds,"Bright, yellow-orange fireball",41516
8/6/13 22:20,Beaver,OH,Fireball,2 minutes,"Three fireballs in the sky in Beavercreek, OH",41516
8/6/13 21:00,Hilton Head,SC,Fireball,15 minutes,Dimly lit orange fire appearing and reappearing in the sky.,41516
8/5/13 22:26,Ciechanow (Poland),,Fireball,5 seconds multiple times,Orange fireballs appear in the sky and dissappear,41516
8/5/13 21:46,Captiva,FL,Fireball,20 minutes,7th SIGHTING OF AMBER-ORANGE UFOS (FIREBALLS),41516
8/4/13 23:00,Post Falls,ID,Fireball,2 hours,"Looking to the north east from post falls past rathdrum, Idaho a multiple coloref Jagged edged, even like zig zag edges moving up and n",41516
8/4/13 20:10,Harvest,AL,Fireball,4 seconds,Bright green multi-point fireball falling out of sky.,41516
8/4/13 02:26,Dayton,OH,Fireball,3 minutes,Shape changing fireball that hovered close to the ground an flew off with incredible speed,41516
8/4/13 00:10,Riverhead,NY,Fireball,5-8 minutes,3 Giant Fireballs over Easter Long Island! UFO Sighting 09/04/2013,41516
8/4/13 00:05,Dayton,OH,Fireball,5 minutes,"Dozens of oranges fireball like objects flying silently, disappearing, then reappearing, they just kept coming over the horizon, flying",41516
8/3/13 23:50,Port Clinton,OH,Fireball,2 minutes,Orange looking fireball,41516
8/3/13 23:30,San Jose,CA,Fireball,30 minutes,"Orange red fireball seen 4 times above San Jose, Ca. 8/3/13",41516
8/3/13 22:40,Woonsocket,RI,Fireball,~3 minutes,A bright red circle/light/fireball in the sky that didn't blink and suddenly disappeared.,41516
8/3/13 22:20,Hoffman Estates,IL,Fireball,2.0 minutes,Red-orange orbs in Western sky,41516
8/3/13 22:00,Cayucos,CA,Fireball,10 minutes,Four Fireballs in Cayucos Sky,41516
8/3/13 21:55,Madison,WI,Fireball,20 minutes,Three orange/red fireballs over Madison's West Side.,41516
8/3/13 21:30,New York City (Bronx),NY,Fireball,2 minutes,4 reddish/ orange objects seem in the sky.,41516
8/3/13 03:48,Toledo,OH,Fireball,10 minutes,2 bright orange lights.,41516
8/3/13 00:18,Madison,CT,Fireball,10 minutes,"Orange Glowing Fireball moved South, then North, then disappeared.",41526
8/3/13 00:00,Loxahatchee,FL,Fireball,15 seconds,Fireball seen exhibiting off manuverability,41516
8/2/13 21:35,Sacramento,CA,Fireball,3 minutes,Orange/amber sphere sacramento,41516
8/2/13 21:00,Easton,PA,Fireball,30 minutes,8 or more fiery orange objects move in formation in the sky.,41516
8/2/13 01:30,Orlando,FL,Fireball,<2 Minutes,Four Fireballs in Formation over Orlando,41516
8/2/13 01:00,Keswick (Canada),ON,Fireball,5 seconds,Green fireball falling from the north of Georgina/Keswick.,41516
7/31/13 21:55,Buffalo,NY,Fireball,15 minutes,Balls of fire.,41516
7/31/13 21:30,Huntington Station,NY,Fireball,30 seconds,Orange fireball moving in a northeast direction. traveling sooth about 200 ft up,41516
7/30/13 22:30,Winnipeg (Canada),MB,Fireball,~1:00,2 orange balls flying west to east in perfect unison,41516
7/30/13 22:00,Clifton,NJ,Fireball,3-4 minutes,"2 strange orange glowing lights in the sky over Clifton, NJ",41516
7/30/13 12:15,Thompson,CT,Fireball,1-2 minutes,Saw fireball flying across sky due north with tail then vanished into thin air with a flash of white light,41516
7/29/13 23:50,Bowling Green,IN,Fireball,3 minutes,Fireball in rural indiana,41516
7/29/13 21:30,Goodyear,AZ,Fireball,0.9791666667,Orange Lights over Buckeye/Goodyear Arizona,41516
7/29/13 21:14,Mountain Home,AR,Fireball,30-40 seconds,Orange Red Fireball traveling west then north.,41516
7/28/13 21:30,Hereford,PA,Fireball,2 minutes,"While driving to the Poconos, my wife and I witnessed three bright white lights surounded by laser-like fiery aura.",41516
7/28/13 20:30,Bridgeport/Fairfield,CT,Fireball,4 seconds,Fireball over Tunxis Hill,41516
7/28/13 20:25,Anna,TX,Fireball,10 seconds,"Fiery, glowing, completely disappeared",41516
7/27/13 00:00,Springfield,MO,Fireball,5 minutes,Red/orange aircraft on fire like appearance,41516
7/27/13 23:00,St. Peters,MO,Fireball,1-2 minutes,A dozen or more glowing lights in the southern sky that seemed to move slowly then disapered.,41516
7/27/13 22:45,Prague (Czech Republic),,Fireball,20-30 seconds,Red ball/orb seen in Prague,41516
7/27/13 22:30,Huntsville,AL,Fireball,3-5 minutes,"Orange fireball in South Huntsville in the eastern sky for about five minutes, no sound.",41516
7/27/13 22:15,Chagrin Falls,OH,Fireball,30 seconds,"Single constant, bright orange fireball flying silently south to north on a cloudy night, below the cloud layer.",41516
7/27/13 22:15,York,ME,Fireball,3 minutes,"Noticed fireball in sky and under power clearly moved from one side of the sky to the other, looked like plane on fire",41516
7/27/13 22:08,Marietta,GA,Fireball,0.1666666667,2 bright orange silent fireballs,41516
7/27/13 22:00,Anaheim,CA,Fireball,25 seconds,"Falling star, south of me, moments later saw a sphere floating towards me from the direction of where the falling star would have land",41516
7/27/13 21:50,Sag Harbor,NY,Fireball,4 minutes,Fireballs (4) flew over,41516
7/27/13 21:12,Roanoke,VA,Fireball,1 minute,Bonfire in the sky,41516
7/27/13 21:10,Nags Head,NC,Fireball,1 minute,"Orange Fireball passed North West over land in Nags Head, NC.",41516
7/27/13 20:42,Woods Hole,MA,Fireball,About a minute,Orange light crossing sky,41516
7/27/13 09:47,Van Nuys,CA,Fireball,,14 ufos seen over van nuys ca yellowish/orenge,41516
7/27/13 03:55,Circle Pines,MN,Fireball,2 minutes,Bright light in the sky with burning material falling from it,41516
7/26/13 22:30,Corfu,NY,Fireball,1-2 minutes,Yellow/Orange sphere that changed to blue sphere as it passed witnessed in Western NY by 2 campers,41516
7/26/13 21:46,Lexington,KY,Fireball,~5 minutes,Orange Fireball/Light seen in south Lexington / Fayette County travelling from south to south east.,41516
7/26/13 09:56,Captiva,FL,Fireball,24 minutes,"Sighting #14 – July 26, 2013 – 6th sighting of Amber-orange to red UFO (“fireball”) + 4th sighting of a “flasher” + 7th sighting of lar",41516
7/25/13 22:38,St. Louis,MO,Fireball,1 minute,Orange Uidentified Light STL Sky.,41516
7/25/13 00:26,The Dalles,OR,Fireball,3-4 seconds,Yellow and greenish fireball streaking to the west over north central Oregon.,41516
7/24/13 23:20,Welland (Canada),ON,Fireball,2 minutes,"Orange fireball with triangular frame flew directly overhead, then sped away at extreme speed",41516
7/24/13 21:45,Monaca,PA,Fireball,5 minutes,"At approximately 9:45 PM on 7/24/2013, I came outside to walk my dog. I looked up into a clear sky and saw through the trees what look",41516
7/24/13 21:00,Ft. Lauderdale,FL,Fireball,2 minutes,Orange &quot;fireball&quot; colored light no noise moving W to E South of FLL.,41516
7/22/13 09:45,Lee's Summit,MO,Fireball,,My father and I were outside at around 9:45 and we were talking outside and I notice a strange bright blue flash of light and the it tu,41516
7/21/13 22:50,Pacific,WA,Fireball,8 minutes,"Came from Mt Ranier traveling north up auburn valley, stopped hovered for a few minutes then went east and disappered.",41477
7/21/13 22:20,Lynden,WA,Fireball,7 minutes,"7/21/13 Lynden, Wa 7 min, 6 fireballs",41516
7/21/13 22:05,Niagara Falls (Canada),ON,Fireball,5 minutes,Simultaneous fireballs flying over niagara falls and burning out,41477
7/21/13 21:30,Bailey Island,ME,Fireball,5,((NUFORC Note: Source of report includes no data. PD)),41477
7/21/13 12:18,St. Catharines (Canada),ON,Fireball,45 seconds,Orange fireball within a triangle that crossed the sky at 400 feet high with no sound.,41516
7/20/13 21:40,Dunkirk,NY,Fireball,20 seconds,Red orb traveling at constant rate and altitude; air traffic within proximity of the object 21:40 hrs.,41477
7/19/13 22:05,Troy,IL,Fireball,60 seconds,Orange ball of light.,41477
7/19/13 21:20,York Beach,ME,Fireball,2,Red fireball went gracefully over the water off the beach. Then disappeared.,41477
7/18/13 22:30,Willet,NY,Fireball,4 minutes,Horizontal flickering lights that appeared and disappeared in Upstate NY,41516
7/18/13 21:55,Portland,OR,Fireball,45 seconds,Strange light over Portland.,41477
7/18/13 20:45,Panama City Beach,FL,Fireball,,Falling from atmosphere.,41477
7/18/13 20:00,Myrtle Beach,SC,Fireball,15 minutes,Series of amber lights appearing over the ocean varying in quantity and disappearing into thin air.,41477
7/18/13 03:30,Liberty Township,OH,Fireball,1-2 minutes,July 18th at approximately 3:30 A.M. my son and I were out in our driveway watching Butler County Deputies deal with an accident in fro,41477
7/18/13 00:22,Lebanon,OH,Fireball,30-40 seconds,UFO in lebanon ohio,41516
7/17/13 23:00,Saint Ignatius,MT,Fireball,30 sec,Fireballs in the Sky over St. Ignatius MT,41477
7/17/13 23:00,Missourri City,TX,Fireball,first sighting 30 seconds,The first sighting this light that was as bright as a star was moving to fast to be anything I have ever seen and within about 30 secon,41516
7/17/13 21:00,Lane,OK,Fireball,45 seconds,Orange fireball split into 4 equal sized spheres then disappeared.,41477
7/16/13 22:45,Landisville,PA,Fireball,20 minutes,"Witnessed 2 orange fireballs, 1 black oval, and 1 tiny blue dot which flared into a blue fireball in the course of 20 minutes.",41477
7/16/13 22:45,State College,PA,Fireball,10 minutes,As I sat in my room and contemplated how much school work I would have to do later I looked out the window and noticed a fiery object m,41477
7/15/13 22:30,Marlton,NJ,Fireball,~10 minutes,3 separate low flying fireballs traveling across the sky 2-4 min apart,41477
7/15/13 18:00,Roanoke,VA,Fireball,~3 minutes,Orange orb seen dancing over Roanoke Valley from Poor Mountain view; ~3 minutes,42132
7/15/13 05:45,Mesa,AZ,Fireball,2 seconds,White halo/ fire ball appeared in east mesa.,41477
7/14/13 23:00,Davenport,IA,Fireball,10 minutes,"Fleet of ""fireball"" type ufo seen!",41477
7/14/13 22:15,Mason City,IA,Fireball,3 minutes,Slow moving orange/fireball.,41516
7/14/13 21:56,Deerfield,IL,Fireball,3 minutes,Red/Orange fireballs or lights above northern Chicago suburbs,41477
7/13/13 23:25,Union City,PA,Fireball,35 seconds,4 balls of red light spotted.,41469
7/13/13 22:10,Hudson,OH,Fireball,minutes,Three fireball like lights in triangle formation moving together then breaking apart,41469
7/13/13 22:00,Franklin,OH,Fireball,,"Strange comet-like object seen over Franklin, Ohio",41516
7/13/13 22:00,Dearborn,MI,Fireball,2 minutes,Silent orange fireball moves across sky.,41477
7/13/13 21:40,Lake Dallas,TX,Fireball,2 minutes,Burnt orange orb in the sky,41477
7/13/13 21:30,Evans,GA,Fireball,~4 minutes,At least 7 fireball type objects in the sky over Evans (Augusta) GA.,41477
7/13/13 21:25,Evans,GA,Fireball,15 minutes,Will send pictures if needed. Called 911 just to see if any else reported it. Even had to go to neighbors house to get him to witness.,41469
7/12/13 23:57,Charlotte,NC,Fireball,5 seconds,Ball/sphereical shape passes over me while driving and implodes blue then disappears,41477
7/12/13 21:00,Ithaca,NY,Fireball,10 minutes,Bright orange slow moving light.,41516
7/12/13 20:30,Cortland,OH,Fireball,2 minutes,Red-orange fireball travelling from northeast to southwest bright enough to be seen as it passed behind clouds,41469
7/11/13 23:00,Middlesboro,KY,Fireball,30-40 seconds,Orange/Fireball object appeared in the sky the object traveld a short distance before flashing a disappearing into thin air.,41469
7/11/13 22:00,Dallas,PA,Fireball,7 seconds,Single orange fireball.,41469
7/10/13 22:15,Manchester,CT,Fireball,few minutes,"Fireball over Manchester, CT",41469
7/8/13 23:00,Riverview,FL,Fireball,1 minute,"Saw a bright orange ball in the western sky. It appeared very high up in the sky, watching it for approximately 1 minute while taking",41469
7/8/13 21:30,Barrington,NJ,Fireball,2-4 minutes,2 Orbs or fireballs 5 mins apart traveling s.e. to n.e. then disappeared in distance.,41469
7/8/13 02:15,Atlantic City,NJ,Fireball,2 hours,"Orange fireball over the ocean, doing unexplainable things in the sky.",41469
7/7/13 00:44,San Diego,CA,Fireball,3 minutes (??),5 lights in a line moving upwards,41469
7/7/13 00:00,Remington,VA,Fireball,15 minutes,((HOAX??)) Moving in different directions.,41469
7/6/13 00:00,Riga (Latvia),,Fireball,2 minutes,2 shari krasnogo chveta za 10 sek prileteli iz daleka I ostanovilis vozle moego okna neskolko minut I y zvala muja apotom oni uleteli b,41469
7/6/13 23:30,Gilbert,AZ,Fireball,20 seconds,"Three orange fireball like objects over Gilbert, AZ. ((NUFORC Note: Report submitted by aerospace engineer. PD))",41469
7/6/13 23:13,North Kingsville,OH,Fireball,1 minute,Seen coming from south west went out over Lake Erie. It was a very bright orange ball of fire.,41469
7/6/13 23:00,Traverse City,MI,Fireball,two minutes,Three orange &quot;fire balls&quot; move slowly and then fade out.,41469
7/6/13 22:45,Seeley Lake,MO,Fireball,1 minute,3 bright objects in sky.,41469
7/6/13 22:40,Haverhill,MA,Fireball,20 seconds,A meteor to the naked eye becomes something compleetly different on camera.,41469
7/6/13 22:20,Pittsburgh,PA,Fireball,8 minutes,14-18 red orbs moving across Pittsburgh sky in similiar path. Disappear or lights dimmed in about 4 or 5 minutes.,41469
7/6/13 22:00,New York City (Brooklyn),NY,Fireball,40 seconds,Red/orange fireball object streaking across sky twice in straight lines at high rate of speed,41469
7/6/13 21:30,St. Petersburg,FL,Fireball,2 minutes,3 orange fireballs or orbs in Pinellas county.,41469
7/6/13 19:30,Stroudsburg,PA,Fireball,5 minutes,Mother and sister witnessed 10 orange fireball/ circular lights in a staggered formation moving west in the sky. Easily viewed above th,41469
7/6/13 03:00,Mission Hill,SD,Fireball,10-15 minutes,Two bright orange objects in the northern sky.,41477
7/6/13 01:00,Barboursville,WV,Fireball,4-5 minutes,4 fireballs seen about 60 seconds a piece they were reddish orange and was about 4 or 5 mins apart .,41469
7/5/13 00:00,Fort Myers,FL,Fireball,40 minutes,"Around 9.00 after the fire work started 1 orange fire ball like a big start appeared, and then a second one .",41469
7/5/13 23:00,Willard,OH,Fireball,3 minutes,"Three redish/orange fireball seen, then disappeared.",41469
7/5/13 22:25,Spokane,WA,Fireball,1-2 minutes,Nighttime fireball on July 5,41516
7/5/13 22:15,Athens,TX,Fireball,10 minutes,"REPORT FROM FORMER U. S. ASTRONAUT: 6 orange orbs moving E to W, sighted over a 10 min. period in N TX.",41469
7/5/13 22:00,Holiday,FL,Fireball,1 minute,Bright orange fireball going very fast and no sound.,41469
7/5/13 21:45,Wheeling,WV,Fireball,10 minutes,"Round red-orange lights rising in the distant sky, hovering briefly then fading away.",41516
7/5/13 21:30,Valdosta,GA,Fireball,3 minutes,Fast bright fireball that changed directions.,41469
7/5/13 21:10,Fulton,IL,Fireball,30 minutes,South to north estimated 200 miles per hour and glowing bright red to orange. Steady altitude and speed with no sound. The last object,41469
7/5/13 20:40,Ashland (west of; Hanover County),VA,Fireball,2 minutes,Ball/cylinder with red/orange glow/fire,41469
7/5/13 20:36,Birmingham,AL,Fireball,0.0416666667,Bright orange fireball seen for a about a full minute.,41469
7/5/13 01:12,Lombard,IL,Fireball,3min 30 seconds,Two bright orange/red colored spider looking things in the sky just outside the Lombard fest around 1:00 am,41469
7/5/13 00:00,Elkhart,IN,Fireball,40 seconds,"object was bright red , and looked like a ball fire. Then slowly got lighter and looked like a start then completely vanished",41460
7/4/13 23:00,Miami,FL,Fireball,15 minutes,"Bright orange-red firball, rose vertically out of fireworks (thought it was some special firework) then travelled horizontally silently",41460
7/4/13 23:00,Lynnwood,WA,Fireball,3 minutes,Red ball of fire seen over Lynnwood.,41469
7/4/13 23:00,Whitefish,MT,Fireball,1 hour,"Flaming orange orb moving at high rates of speed, often becoming very bright.",41469
7/4/13 23:00,Spanaway,WA,Fireball,5 minutes,"23:00 (Pacific Time), two glowing spheres (like fire balls) were seen floating in the night sky.",41469
7/4/13 22:40,Belgrade,MT,Fireball,3-5 minutes,Red fire balls in sky,41460
7/4/13 22:30,Eden Roc/Big Island,HI,Fireball,~5 minutes,Red light above the waters of Big Island HI.,41460
7/4/13 22:30,Riverview,FL,Fireball,5 minutes,orange red round light with a haze around it.,41460
7/4/13 22:30,Holiday,FL,Fireball,3 minutes,Silent glowing fireball moved slowly (at first) in straight line.,41469
7/4/13 22:30,Spencer,OK,Fireball,1 minute,"small round object moved across sky from s.e to n.w at high velocity without trail no noise, disappeared",41460
7/4/13 22:24,Longwood,FL,Fireball,2 minutes,I was looking out sliding glass door to the north when I saw one red light at about a 45 to 60 degree angle to the horizon in the sky.,41460
7/4/13 22:15,Jacksonvile,FL,Fireball,~10 minutes,Saw a bright orange object that turned purple and flew away on the 4th of July,41469
7/4/13 22:15,Mount Angel,OR,Fireball,15 minutes,6 reddish orange lights moving slowly over Mount Angel Oregon,41469
7/4/13 22:00,Chicago,IL,Fireball,3.minutes,we look in to the sky a bout 10 pm we witnesse frist a fire ball goin from south to north and 3 m a bout 5 minutes later 2 more ball,41469
7/4/13 22:00,Prince George County,VA,Fireball,20 seconds,"Red ball spotted by 4 people on 295s Prince George, Va.",41677
7/4/13 22:00,Buffalo,NY,Fireball,1 hour,Bright orange fireballs seen on 4th of July in Buffalo N.Y.,41469
7/4/13 22:00,Yardley,PA,Fireball,2-3 minutes,Fireball traveled from NJ over PA,41460
7/4/13 21:55,Springfield,MO,Fireball,30 seconds,Two people see orange light move rapidly across the sky no sound no flashing lights,41460
7/4/13 21:45,Cohoes,NY,Fireball,2 minutes,"Driving Home on 4th of july and saw a red glowing fireball in the sky, stopped to take a video and snap a picture",41477
7/4/13 21:40,Westminster,CO,Fireball,2.5 minutes,"After watching the fireworks display on 104th in Westminster,CO my wife and I were intrigued at 4 other brightly lit objects steadily h",41460
7/4/13 21:40,Cheektowaga,NY,Fireball,Hour,"Many Red/Orange balls over Cheektowaga, NY during 4th of July fireworks.",41460
7/4/13 21:34,Heyworth,,Fireball,10 minutes,3 Orange balls of light in southern sky on July 4th,41469
7/4/13 21:30,O'Fallon,MO,Fireball,3 minutes,It was 9:30 PM 4th of July 2013 my husband and I were sitting on our deck watching fireworks and all of a sudden this large red firebal,42097
7/4/13 21:24,Longwood,FL,Fireball,1 minute,Three orange globes in a line in equal distance from each other slowly moving east to west,41460
7/4/13 21:20,North Providence,RI,Fireball,5 minutes,Unknown red ball object in the sky near fireworks display.,42097
7/4/13 21:15,Winston-Salem,NC,Fireball,10 minutes,"As I was driving home I noticed four objects traveling north over Winston Salem. At first glance, I thought they were hot air balloons",41460
7/4/13 21:15,Osceola Mills,PA,Fireball,90 minutes,orange glows following path,41460
7/4/13 21:15,Easton,PA,Fireball,2-3 minutes,Ufo above Williams twp and Bethlehem fireworks!,41477
7/4/13 21:01,Naples,FL,Fireball,~3 minutes,Fireball moving across the sky,41460
7/4/13 21:00,Portland,OR,Fireball,before fire works started,Fire ball in the portland oregon sky.,41477
7/4/13 21:00,Hampton/Rye,NH,Fireball,2 hours,"Multiple sets of two objects appear on the horizon over land (Hampton, NH) and precede to move off into the sky off the coast of Rye NH",41460
7/4/13 20:45,Washington,NJ,Fireball,5-10 minutes,Glowing Orb/ Fireball,41516
7/3/13 22:10,Myrtle Beach,SC,Fireball,5-10 minutes,Fireball and bright objects shooting through the sky that took formation into a Y then disappeared.,41460
