Date / Time,City,State,Shape,Duration,Summary,Posted
7/17/13 01:30,South Gate,CA,Circle,1 minutes,"Yellow orange hue sphere seen over Los Angeles city ,pass midnight.",41477
7/16/13 22:00,Lena,IL,Circle,2 minutes,Orange Spere Moving Very Slowly Then Disapeared.,41477
7/16/13 22:00,Booneville,AR,Circle,a few seconds,We saw a quick whitish/orange orb in the sky.,41477
7/16/13 21:30,Austintown,OH,Circle,45 seconds,12 red light over austintown ohio,41477
7/15/13 22:00,Custer,WI,Circle,10 seconds,Back-tracking satellite.,41477
7/15/13 21:15,Loganville,GA,Circle,1-2 minutes,Orange orb.,41477
7/15/13 20:40,Kenosha,WI,Circle,30 secounds,Glowing large circler object.,41477
7/15/13 17:15,Salem,OR,Circle,15 minutes,Bright white or reflecting silver ball hovering...others flying by?,41477
7/15/13 00:30,Ottawa (Canada),ON,Circle,0.1326388889,Ottawa Drone Flying High Speeds - Orange and White Near The Canadian Security Intelligence Services Building,41949
7/14/13 22:05,Downingtown,PA,Circle,2 minutes,"Me, My sister and Brother were all hanging out on the deck and we saw this bright ball of light moving extremely fast across the sky an",41477
7/14/13 21:00,Oakland,TN,Circle,~2-3 minutes,"Orange / Red Orb in Oakland, TN traveling at constant speed and altitude on 07/14/13 appx. 21:00.",41477
7/14/13 21:00,Oakland,TN,Circle,2-3 minutes,"Brilliantly colored Orange/Red Circle travelling E to W in Oakland, TN on July 14, 2013.",41477
7/14/13 14:33,Lafayette,TN,Circle,,A light going threw the sky almost like a shooting star but to slow for that im 34 years old and never seen anything like this.,41547
7/13/13 22:45,New Lenox,IL,Circle,10 minutes,7 red lights in sky.,41469
7/13/13 21:45,Oak Forest,IL,Circle,30 seconds,"On july 13,2013 approximately 9:45pm i observed 5 orbs that were a grayish white solid color. Thought they could of been birds. But whe",41516
7/13/13 21:00,League City,TX,Circle,3 minutes,"Two identical UFO's spotted, one appeared to lose power and altitude.",41477
7/13/13 21:00,Sealy Lake,MT,Circle,~30 seconds,WE WERE ON THE LAKE AND I WAS WATCHING THE SUNSET WHEN A BIG BRIGHT LIGHT APPEARED IN THE WEST. WE WATCHED IT FOR ABOUT 30 SECONDS AND,41516
7/13/13 01:00,Clinton Township,MI,Circle,,When I started walking toward my back door I look towards the skies I seen a Red circle object.,41477
7/12/13 22:10,Elk Grove,CA,Circle,1 minute,Bright star like object moves fast before stopping and immiting bright white light,41469
7/12/13 22:00,Duxbury,VT,Circle,15 minutes,Orange Light Circles in Sky over Central Vermont.,41716
7/12/13 21:45,Louisville,KY,Circle,30 seconds,A circular bright white light flickering with a red light in the center in the northwest sky.,41477
7/12/13 21:08,Gulf Shores,AL,Circle,5 minutes,Silent Red/Orange ball of light traversing west to east over Gulf of Mexico.,41469
7/12/13 20:00,Jacksonville,AL,Circle,3 minutes,Circle Appears from cloud cover and moves west. Photos available,41516
7/12/13 17:00,Kitchener (Canada),ON,Circle,3-4 seconds,5:00 pm Kitchener at Lancaster and Bridgeport area craft seen darting across sky at high speed.,41469
7/12/13 11:30,Fairport,NY,Circle,1 minute,A circle craft being followed by two military jets which were close together and NO SOUND from the 3 of them.,41469
7/11/13 23:40,Rathdrum,ID,Circle,5 seconds,Large dim orange circular object travels across sky at enormous rate.,41477
7/11/13 21:15,Douglas,MA,Circle,8 minutes,Glowing lights over Worcester seen from Douglas,41469
7/11/13 03:00,The Village,OK,Circle,10 seconds,9 amber red circles.,41469
7/10/13 21:45,Elk Grove,CA,Circle,20 minutes,6 bright star like objects moving fast in the night sky,41469
7/10/13 20:30,Cadiz,KY,Circle,40 seconds,Orange lights one object.,41469
7/9/13 02:00,Toms River,NJ,Circle,30 seconds,Orb of light made right angle turn. Great speed upward.,41469
7/8/13 23:00,Sacramento,CA,Circle,2 seconds,"A large, circular, bright, white light appeared in the night sky traveling at a high rate of speed and disappeared in thin air.",41469
7/8/13 22:15,Ocean City,MD,Circle,Few seconds,Total of three balls of white light flying north to south.,41469
7/8/13 22:00,Springboro,OH,Circle,4 minutes,"No blinking lights, went from dim to bright to unlit",41477
7/8/13 22:00,St. Louis Park,MN,Circle,10 minutes,Luminous ball-shaped objects.,41469
7/8/13 17:20,New York City (Bronx),NY,Circle,20,Group of circular objects flying in formation flying in proximity to planes.,41469
7/7/13 23:00,Englewood,FL,Circle,2 minutes,Round bright orange solid ligh & no sound.,41469
7/7/13 22:15,Chicago Heights,IL,Circle,3 minutes,There was an Orange Glow in the sky.,41469
7/7/13 22:00,Springfield,OR,Circle,2 minutes,"red orb sighted over springfield, oregon",41469
7/7/13 22:00,Cudahy,WI,Circle,15 minutes,I have lived here for 55 years and never saw what I believe were UFOs.,41469
7/7/13 21:00,Paducah,KY,Circle,2 minutes,"3 glowing red orbs floating slowly east over paducah, lights began to fade and then dissapear.",41469
7/7/13 20:59,Lindenhurst,NY,Circle,1-2 minutes,"Yellow/orange orb shoots across sky in Lindenhurst, NY at approximately 9:00pm edt.",41469
7/7/13 19:00,Canton,MI,Circle,2 minutes,White circular shaped object appearing to intercept jet passenger plane,41740
7/7/13 10:00,Aynor,SC,Circle,10 seconds,There were two lights traveling at an extreme speed and the lights were connected.,41469
7/6/13 23:37,Frederick,MD,Circle,2 minutes,Floating orb,41469
7/6/13 23:00,Mountain Home,AR,Circle,60 seconds,Three bright glowing orange objects passed from South to North over Arkansas disappearing over Missouri on the night of July 6.,41469
7/6/13 22:48,Bellevue,OH,Circle,3 minutes,Six unidentified flying objects that where circular and orange in color.,41469
7/6/13 22:30,Canajoharie,NY,Circle,0.2083333333,"Driving east on N.Y. State thruway around 10:30 pm noticed orange orbs, looked like when people ski down a mountain at night with cande",41469
7/6/13 22:30,Drexel Hill,PA,Circle,:20,Orange moving light.,41469
7/6/13 22:15,Franklin,NH,Circle,5-10 minutes,Six red lights in sky while night fishing.,41469
7/6/13 22:00,West Chester,PA,Circle,5 mins,I witnessed 4 red objects over downtown west Chester. They were very close to one another after 5 minutes they vanished,41469
7/6/13 22:00,New Milford,CT,Circle,5-7 minutes,"Formation over New Milford, CT.",41469
7/6/13 21:45,Lesterville,MO,Circle,0.45,Me and six friends are campin in lesterville Missouri and we are from Newman Il I have sighted only one UFO in my life and I thought th,41469
7/6/13 21:45,Bowling Green,KY,Circle,5 minutes,Spotted silent craft w/ pulsing circular lights (predominantly red with some yellow and orange tones) heading west at a low altitude.,41469
7/6/13 21:40,Springfield,MA,Circle,20 minutes,"At least 40 orange-red lights moving westerly to the north,floating in a linear fashion, then disappearing.",41469
7/6/13 21:40,Groveport,OH,Circle,5 minutes,"4 cicle well lite objects in the sky seen by 1000's in the Groveport, Ohio Area.",41469
7/6/13 21:40,Columbus,OH,Circle,4-5 minutes,"4 Red lights viewed from Binns Blvd and Briggs Rd to the south east in Columbus, OH.",41469
7/6/13 21:30,Walnut Ridge,AR,Circle,5 minutes,Orange like ball of light came across western sky slow then dissapeared in to the sky,41469
7/6/13 21:10,Hoover,AL,Circle,12 minutes,My father and I saw two flying red objects darting across the night sky last night. There were other neighbors who witnessed this as w,41469
7/5/13 23:58,Indianapolis,IN,Circle,15,"Slow moving, orange, round, flickering light moving slowly, sometimes flicker, not very bright.",41469
7/5/13 23:25,Springboro,OH,Circle,30 seconds,SEEN A RED FIREBALL CIRCULAR SHAPE. AT FIRST I THOUGHT I WAS AN AIRCRAFT ON FIRE. IT WAS TRAVELING WEST AND THEN CHANGED TO A NORTHERN,41469
7/5/13 23:00,Middlebury,IN,Circle,5 minutes,I saw a large glowing light in the south sky. It looked similar to red burning chacoals and kind of flickered. I saw one in the same ar,41469
7/5/13 22:55,Virginia Beach,VA,Circle,5 minutes,"Dark circle with orange light above no sound, no flashing, slowly crossing sky.",41469
7/5/13 22:40,Franklin Square,NY,Circle,1 minute,Bright red circular object over Franklin Square Long Island,41469
7/5/13 22:30,Simi Valley,CA,Circle,20 minutes,"Blue, green light emittting object seen moving erratically over Simi Valley, Ca.",41469
7/5/13 22:25,Sun Prairie,WI,Circle,15 minutes,Orange Glowing Objects Appear in Night Sky - Madison WI 070513,41469
7/5/13 22:00,South Milwaukee,WI,Circle,10 seconds,Orange spherical light traveling from south to north.,41469
7/5/13 22:00,Watertown,CT,Circle,10 minutes,4 Glowing Orange Balls of Lights moving in formation then breaking formation and moving off very fast!,41469
7/5/13 21:50,Bettendorf,IA,Circle,2 minutes,"Driving on 53rd st, Bettendorf Iowa headed east saw 2 orange lights in the sky. One was hovering lower than the other, diagonally. Me &",41469
7/5/13 01:32,Salisbury,MA,Circle,~80 seconds,Spherical steady moving object seen over Salisbury Beach,41469
7/4/13 23:00,Broomfiled- Standley Lake,CO,Circle,5 minutes,Lights over Standley Lake during fireworks.,41469
7/4/13 23:00,Glendive,MT,Circle,1 minute,4 SUPER FAST ORANGE POLS SATING LIGHTS OVER GLENDIVE MT,41516
7/4/13 22:30,Old Orchard Beach,ME,Circle,5-10 minutes,Red fly objects over OOB Maine,41460
7/4/13 22:30,Massapequa,NY,Circle,30 seconds,Circular orb in the sky covers great distance in short 30 seconds without breaking sound barrier on 7/4/13.,41516
7/4/13 22:30,Mount Sinai,NY,Circle,2 minutes,A large orange colored round object traveling west to east at a high rate of speed.,41469
7/4/13 22:25,Hammond,IN,Circle,10 minutes,"I noticed 2 shaped orange lights fly from the south headed north. It didn't have any aircraft markers on them ,then they disappeared af",41460
7/4/13 22:07,Auburn,WA,Circle,<60 seconds,My daughter and I were outside on the back deck. I was bbqing. My daughter was watching the fireworks from the deck. As I looked up at,41460
7/4/13 22:00,Floyd Knobs,IN,Circle,3 minutes,Light in sky north of Louisville,41460
7/4/13 22:00,North Platte,NE,Circle,>1 hour,20+ reddish gold orbs floating from the south of community to the north.,41460
7/4/13 22:00,Troy,OH,Circle,2 minutes (each),Not fireworks.,41469
7/4/13 22:00,Boise,ID,Circle,~1 min.,At roughly 22:00 in boise idaho on july 4th 2013 a red ball floating across the sky at a steady speed.,41460
7/4/13 21:45,Crestline,OH,Circle,5-7 minutes,Large orange craft with flickering fiery orange tail over fire works field. UFO Under intelligent control.,41460
7/4/13 21:40,Murray,KY,Circle,10 minutes,I was looking south watching fireworks and noticed a bright orange circle hovering just above the treetops. It began to move north .i c,41460
7/4/13 21:40,Aurora,CO,Circle,3 minutes,"4th of July 2013 at 9:40pm Aurora, Co. 3 orange circles during firework seen by 4 people duration about 5 minutes",41460
7/4/13 21:30,Lincoln,NE,Circle,30 minutes,Small orange glowing circular objects floating during the fireworks show.,41469
7/4/13 21:30,Heyworth,IL,Circle,10 minutes,Three orange glowing spheres moving quickly accross the sky.,41469
7/4/13 21:30,Moore,OK,Circle,2 minutes,"Circular object with singular, non blinking, reddish-orange light at front end.",41469
7/4/13 21:30,Long Lake,NY,Circle,10 minutes,"25 silent, circular, orange/yellow glowing objects moving slowly from westerly southwesterly to easterly northeasterly.",41469
7/4/13 21:20,New Berlin,WI,Circle,1 minutes,Circle orange light traveling at an high altitude from south to north.,41469
7/4/13 21:20,Pinellas Park,FL,Circle,3-4 minutes,"Two redish orange lights make 45 degree turn and speed into the clouds in Pinellas Park,Fl.",41460
7/4/13 21:15,North Platte,NE,Circle,2 hours,"25 to 30 Large Bright Orange Round moving objects with no sound, going north.",41460
7/4/13 21:15,Mesa,AZ,Circle,30 minutes,"Reddish orange orbs moving east to west, caught on video",41460
7/4/13 21:00,Aiken,SC,Circle,1 minute,Orb with orange glow,41460
7/4/13 21:00,Port St. Lucie,FL,Circle,20 minutes,Circular Red/Gold Lights flying overhead,41460
7/4/13 21:00,Seminole,TX,Circle,1-2 minutes,"Low flying, slow clump of green lights.",41649
7/4/13 17:00,Bremerton,WA,Circle,1 minute,1 red orange round object observed on 4 July 2013 from Bremerton Washington approx. 17:00l,41469
7/4/13 04:30,Cedar Hill,TX,Circle,10 minutes,Object flying in night sky seen by three people that were camping,41516
7/3/13 23:40,Fayettville,PA,Circle,5 minutes,Bright Red/orange ball of flickering lights.,41469
7/3/13 22:15,North Platte,NE,Circle,5 minutes,A large bright orange glowing ball floating silently above the trees.,41460
7/3/13 21:45,Crestline,OH,Circle,5-7 minutes,"Brilliant orange orb like object with flickering fiery tail fluctuating orange light, nearly rocket like exhaust.",41460
7/3/13 21:30,Mt. Vernon,OH,Circle,30 minutes,They were large round lights. Much larger than those of airplanes or helocopters.,41460
7/3/13 21:30,North East,MD,Circle,20 minutes,Orange/yellow object in the sky,41460
7/3/13 21:00,Black Hawk,SD,Circle,few seconds,Two glowing orange balls following one another across the sky,41469
7/2/13 22:00,Austin,TX,Circle,couple minutes,I spotted multiple amber colored orbs appearing & disappearing in the sky just above the horizon. There were several of these orbs that,41458
7/1/13 22:33,Moscow,ID,Circle,3 minutes,"3 floating figures in sky shaped and looked like a fire ball, but disappeared.",41458
7/1/13 21:20,North Wildwood,NJ,Circle,2 minutes,Red glowing orb sailing from north to south.,41458
7/1/13 21:20,Meriden,CT,Circle,2 minutes,There were several UFO passing by the wendys Restaurant in which I was eating over 12 different ones one after another one.,41460
6/30/13 23:00,Detroit,MI,Circle,45 seconds,Orange glowing light.,41716
6/29/13 22:00,St. George Island,FL,Circle,1 minute,My girlfriend and I went to go take a walk on the beach at night and when we got to the beach we saw a perfect neon green circle.,41458
6/29/13 21:40,Baldwinsville,NY,Circle,3 minutes,Three orange orb-like structures were seen for around 3 minutes.,41458
6/29/13 19:00,Darley (Australi),,Circle,6 minutes,Strange unidentified light in the sky.,41458
6/29/13 00:00,Noblesville,IN,Circle,30 minutes,15 orange floating cirlces above noblesville 6/29/13.,41458
6/28/13 22:30,Littleton,CO,Circle,45 minutes,5 circular rotating lights in clouds over Littleton Colorado during storms,41458
6/28/13 22:10,Cleveland Heights,OH,Circle,0.4375,"5 (five) bright orange-redish dime size Orbs flying in the eastern sky in Cleveland Heights, Ohio.",41458
6/28/13 01:30,Parkersburg,WV,Circle,30 seconds,Large bright white light traveling quicky in the Northwest sky.,41458
6/27/13 20:30,Clearwater,FL,Circle,30 minutes,Throbbing multicolored light witnessed over Clearwater Beach.,41458
6/26/13 23:30,Mount Albert (Canada),ON,Circle,2 minutes,Mount lbert..ontario canada 11:30..northern sky 2-3 minutes...tiny dot.. vey hi up... then to bright color.red orange.,41460
6/26/13 23:00,Kanata (Canada),ON,Circle,? witnessed for about 1 m,"Fireball in the Ottawa area night sky, 26JUN'13, off toward East.",41458
6/26/13 22:30,Lakeview (north of; Hwy 140/395),OR,Circle,,Orange colored orbs in line with each other over the mountains,41516
6/25/13 23:00,Temecula,CA,Circle,,Bright swaying long lasting light,41458
6/25/13 22:00,Bellport,NY,Circle,1 minute,Round glowing orange ball craft hovering at a slow speed.,41458
6/25/13 20:52,Lakeland,TN,Circle,30 seconds,Ball of light or fire over East Shelby County,41458
6/25/13 16:20,Kannapolis,NC,Circle,1 minute,The black dot stayed on a steady course.,41458
6/24/13 21:00,Independence,VA,Circle,1 minute,"Blue colored disc shaped object moving quickly from west to east. See from New River in Grayson County, Virginia",41458
6/23/13 21:00,Los Angeles,CA,Circle,10 minutes,Fireball looking circle in the sky.,41458
6/23/13 00:05,Santee,CA,Circle,10 seconds,Bright green light over Santee Ca.,41458
6/22/13 22:55,Bruce Beach (Canada),ON,Circle,3 minutes,Three flashing orbs travelling along the same path then faded one at a time.,41458
6/22/13 22:38,Bellevue,OH,Circle,30 seconds,"4 witnesses, Bright flash followed by 2 circular amber colored objects traveling VERY fast across the sky in same flight path",41458
6/22/13 22:30,Richmond,IN,Circle,15-20 seconds,Multiple red round objects grouped in a v shaped form appeared moving across the sky then dissapeared into nowhere,41458
6/22/13 22:20,San Bernardino,CA,Circle,20 seconds,Circle shape crossing the moon.,41458
6/22/13 22:15,Rowayton,CT,Circle,15 minutes,"20 orange shining round objects moving silently across the night sky, mostly one following another, a few in a small group.",41458
6/22/13 22:00,North Haven,CT,Circle,10 minutes,About 8 round amber colored lights ascending from a very low altitude to what appeared to be a few thousand feet. They were over route,41458
6/22/13 22:00,Versailles,KY,Circle,1 minute,Picture of round shape in Kentucky sky,41458
6/22/13 17:45,Victoria (Canada),BC,Circle,10 minutes,"I was lying in the grass Near the harbour today, It was a sunny day with blue skies above then I noticed one large bright white ball ho",41458
6/22/13 17:00,Stead,NV,Circle,10 seconds,Unreal,41458
6/21/13 23:50,Portland,OR,Circle,3 minutes,2 orange circles flying at a slow pase then disappeared.,41458
6/21/13 23:15,Barrington,IL,Circle,20-45 minutes,Three bright objects verticle stance. Top two fire orange with moving outer shell . One pretended to be part of satellite tower.,41458
6/21/13 22:30,Creekside,PA,Circle,10 minutes,13 red balls of light across night sky,41458
6/21/13 04:25,Milan,NM,Circle,,Appear to be circling around each other and taking off of speeds way too fast when I thought it was over more groups appeared in motion,41458
6/20/13 21:00,Berlin,NH,Circle,60 seconds,1 Large gold light below left of moon fades out 4 more large gold lights appear same area loud engine noise.,41458
6/19/13 22:45,Lincoln,NE,Circle,5 minutes,"Bright light over SE Lincoln, 19Jun13 dimmed and flew away.",41458
6/19/13 22:15,Long Beach,CA,Circle,15-20 seconds,"White round object seen in Long Beach, California.",41458
6/19/13 21:30,Natrona Heights,PA,Circle,1-2 minutes,"An orange object sighted in the sky, orange flames shooting out of the bottom , without sound, vanishing 1-2 minutes.",41458
6/18/13 23:00,Lake Villa,IL,Circle,5 minutes,Orange/red silent object with very bright flashes of light.,41458
6/18/13 22:15,Tucson,AZ,Circle,20 minutes,Lil yellow lights fading in and out in the sky.,41458
6/18/13 00:34,Weymouth,MA,Circle,10 minutes,It was a decent length sighting i believe i was sitting my back yard when i saw a red circle fly over head at a high rate of speed abou,41458
6/18/13 00:05,Chicago,IL,Circle,,Strange lights seen over Chicago skys,41733
6/16/13 21:02,Laude,MO,Circle,2 minutes,Orange like candle light- flashing,41458
6/16/13 19:00,Bourbonnais,IL,Circle,10 minutes,"We saw 2 balls of white/yellow light in the sky, one disappeared while the other moved further away out of sight.",41458
6/16/13 12:00,Tomball,TX,Circle,10,Looking at this storm that was forming over my house and then looked NW to see if it was moving that direction and saw this round Black,41458
6/15/13 23:40,Las Vegas (outside of),NV,Circle,Still going,Upwards of 20 objects circling turning red and white at 268 degrees west,41458
6/15/13 22:00,Mount Albert (Canada),ON,Circle,10 minutes,"Thre bright lights,turned red and streaked off.",41458
6/15/13 21:05,Whiting,NJ,Circle,1 minute,I witnessed a latern-like orb of fire hovering quietly through the sky.,41458
6/15/13 20:17,Kaneohe,HI,Circle,2 minutes,2 unidentified flying objects that moved at a high speed from South to North West far away as the stars.,41458
6/14/13 22:05,Springfield,IL,Circle,3 minutes,Red fire ball hovering and then lights going dim as it descended to above set of trees then lost it.,41458
6/12/13 22:15,Maple Falls,WA,Circle,"3 hours, 15 minutes","Orb of flashing rotating colors in a grid pattern seen near Mt. Baker, Washington on the night of June 12, 2013.",41516
6/12/13 21:45,North Myrtle Beach,SC,Circle,Seconds,A police officer and two other adults witnessed three orange glowing balls of fire appear in the sky as if a light switch had been flip,41458
6/12/13 16:00,Pittsburg,CA,Circle,90 seconds,"I was happening to open my bedroom window, when a glare from a silver aircraft caught my eye. This is to the south, towards Clayton/Mou",41458
6/11/13 02:30,Fort A. P. Hill (military reservation),VA,Circle,3 minutes,Super fast silent object over military base with high mobility. ((NUFORC Note: Military report; night vision devices used. PD)),41458
6/11/13 01:30,Woodbury,MN,Circle,35 minutes,"Circular silver object in the sky that moved, ""shot bright lights"" and disappeared and reappeared.",41458
6/10/13 17:00,Sacaton,AZ,Circle,1.5 days,"Four silver, circular shaped objects over sacaton, az",41458
6/10/13 13:00,Louisburg,NC,Circle,5 seconfs,"This sighting of orbs were photographed inadvertently. I was taking a couple a photos, and realized I had photographed an orb.",41669
6/9/13 22:35,Poughkeepsie,NY,Circle,5 minutes,Large glow of light.,41458
6/9/13 00:35,Greeley,CO,Circle,3-5 seconds,I saw a blue fire ball coming down to earth from the west.,41458
6/8/13 22:00,Norfolk,VA,Circle,5 minutes,Video taped 20-25 bright amber colored objects slowly moving in the night sky that slowly faded as they increased in altitude.,41458
6/8/13 22:00,Prior Lake,MN,Circle,5-7 minutes,Several round red lights in the northwest sky.,41458
6/8/13 01:15,Mansfield,OH,Circle,20+ minutes,A circular flashing craft was seen over the south Mansfield area.,41458
6/6/13 15:00,Port St. Lucie,FL,Circle,not sure,.we had storming weather all day..with tornado warnings and the surrounding area and one at 2:15 pm in Port Saint Lucie area. I'am in s,41458
6/5/13 21:00,Cypress,TX,Circle,5 minutes,My neighbor knocked on my door and asked me to come outside because he was seeing something he had not ever seen before in the sky.,41458
6/5/13 21:00,Burlington,NC,Circle,10 minutes,"5 Orange lights seen over Burlington, NC",41458
6/5/13 00:21,Canmore (Canada),AB,Circle,3 minutes,Black disk shaped object moved across the night sky with 3 bright white central lights and visible outer halo/aura,41458
6/4/13 12:35,Charles Town,WV,Circle,A few second,Like a falling star but not. It's fastest object I've ever seen.,41458
6/4/13 06:40,Conshohocken,PA,Circle,10 seconds,White sphere seen in Eastern sky around sun moving very fast then zoomed up into space.,41458
6/3/13 23:20,Niles,MI,Circle,3 minutes,Large circular orange light flying across the sky.,41460
6/3/13 23:00,Weaverville,NC,Circle,5 minutes,"Bright unexplained light captured on video traveling over Weaverville, NC.",41458
6/3/13 22:27,Buford,GA,Circle,30 seconds,Watched until it went past the horizon.,41458
6/3/13 21:46,St. George,UT,Circle,3 minutes,3 orange-red glowing objects travelling in a linear fashion. 2 disappear mid-air; 1 lands,41458
6/3/13 20:45,Los Angeles,CA,Circle,3-4 minutes,"Glowing orb changing colors and zigzagging across the sky over Westwood, Los Angeles",41458
6/2/13 22:40,Homestead,FL,Circle,1 minute,"3 bright red/orange, round objects traveling from west to east and silent and moving at an unbelievable rapid speed.",41458
6/1/13 22:45,Amherst,NY,Circle,2,Glowing blue orb flying very low just west of NYS Thruway exit Williamsville Toll barrier.,41427
6/1/13 21:20,Purcellville,VA,Circle,2 minutes,"Orb travels across the sky looking identically like a moving star, Object vanishes after 2 minutes.",41427
6/1/13 09:15,Thornhill (Canada),ON,Circle,2 minutes,"Three Orbs with Lights over Thornhill, Ontario.",41427
6/1/13 01:35,Coos Bay,OR,Circle,3 minutes,6 lights red/green/yellow/blue floating in the sky.,41427
5/31/13 22:20,Los Banos (near; on Interstate 5),CA,Circle,3 minutes,"We saw three spherical-shaped, bright white lights erratically flying over a field adjacent to interstate 5 in approximately Los Banos,",41458
5/31/13 22:15,Vancouver,WA,Circle,5 minutes,"Green/blue circle seen in Vancouver, Washington",41427
5/31/13 21:35,Appling,GA,Circle,20 seconds,"Two objects seem to change color above Appling,GA, seen by 2 civilians.",41427
5/31/13 21:30,Lebanon,PA,Circle,5 minutes,Bright low orange lights traveling from south to north,41427
5/31/13 21:20,Spartanburg,SC,Circle,4 minutes,((NUFORC Note: Witnesses elect to submit no meaningful information. PD)),41458
5/31/13 19:45,Monroeville,PA,Circle,,Bright orange balls hovering in the night sky,41427
5/31/13 18:00,Stavanger (Norway),,Circle,1 hour,Huge dark region in the sky pulling on clouds,41427
5/31/13 09:00,Henderson,NV,Circle,20 seconds,It was 9 pm on 5 / 31 /13 when this red circular probe went over us ( we were walking ) it was going side to side and the light stayed,41427
5/30/13 21:40,Baltimore (Rossville & Belair Roads),MD,Circle,,Me and a buddy was driven on belair rd coming towards rossville. We take the towson exit and when we do i see green lights stayin still,41427
5/30/13 21:15,Atlanta,GA,Circle,~1 minute,"Very bright orange glowing object noted Atlanta, Georgia airport area.",41427
5/30/13 17:00,Gilbert,AZ,Circle,5 second,Went swimming and looked up at a airliner head east to west out of no were came a round silver object heading west to east past over th,41427
5/30/13 04:20,London (Canada),ON,Circle,10,Flew in straight line then flew upwards from one point.,41427
5/29/13 21:16,Glen head,NY,Circle,1 minute,Orange reddish perfect circle flying across the sky at impossible speeds in a straight line.,41427
5/29/13 01:00,Appleton,WI,Circle,5 minutes,Nine orange fireballs,41458
5/28/13 22:00,Colchester,,Circle,5 minutes,Orange light not moving in sky.,41458
5/27/13 22:00,Leesburg,VA,Circle,2 minutes,Red light in the night sky.,41427
5/27/13 20:55,Fort Myers Beach,FL,Circle,1 minute,2 pink-orange spheres floating over Fort Myers Beach.,41427
5/27/13 19:30,Porterville,CA,Circle,15 seconds,"UFO paralleling a man made aircraft during a suspected ""chem-trail"" operation caught on video.",41427
5/26/13 22:50,New Orleans,LA,Circle,35 minutes,"15 orange glowing objects, triangle inside a circle, silently moving over New Orleans.",41427
5/26/13 21:44,Golden,CO,Circle,5 minutes,A bright light dropped out of the bucket of the Big Dipper. It went from the South to the North then disappeared.,41458
5/26/13 21:30,Welland (Canada),ON,Circle,2-4 seconds,White/Bluish Circular light from SE over Welland Ontario.,41427
5/26/13 21:00,Lombard,IL,Circle,60 seconds,BRIGHT RED OBJECT WITH AN ORANGE LIGHT ON THE UNDERBELLY WITH NO OTHER LIGHTS AND NO NOISE WENT OVERHEAD IN A NORTHWESTERLY DIRECTION,41427
5/26/13 20:30,Seymour,CT,Circle,unknown,"Orange-ish lights floating in the sky on Sunday, May 26th, in Seymour, Connecticut",41427
5/26/13 15:00,Sacramento,CA,Circle,5 minutes,"UFO in first frame then cloaked from video, iPad video five minutes.",41427
5/25/13 23:00,Springfield,OH,Circle,30 minutes,Red fireballs in sky completely red,41427
5/25/13 21:30,Virginia Beach,VA,Circle,2 minutes,I was outside talking on the phone when I looked up at saw two strange orange lights in the sky. I saw a black circle fall from the sky,41427
5/25/13 01:30,North East,PA,Circle,2 minutes,Five circular objects glowing orange like fire giving off a round halo. Each vanished separately and made no noise.,41427
5/24/13 23:00,Gatineau (Canada),QC,Circle,5 minutes,Orange ball of light seen by a family.,41427
5/22/13 19:00,Imperial,MO,Circle,5 seconds,Large round white ball flying across the sky super fast.,41427
5/22/13 11:30,Sherman,TX,Circle,1-2 minutes,4 staggered discs in sky,41427
5/21/13 22:40,Virginia Beach,VA,Circle,3-5 minutes,Orange like Firery ball steadily flying from one end of sky to another- no sound- no flashing.,41427
5/19/13 22:45,Coboconk (Canada),ON,Circle,30 seconds,One round pulsating orange light flying slowly north over Balsam Lake; disappeared after 30 seconds,41427
5/19/13 21:30,Lakeside,OR,Circle,hour,Bright white light moving super slow. Almost like not at all,41427
5/19/13,Indianapolis,IN,Circle,,Me and my kids saw these objects at the sam time moving north east indianapolis.,41427
5/18/13 22:45,Califon,NJ,Circle,,Army of 50-100 Orange Orbs,41427
5/18/13 21:30,Elmhurst,IL,Circle,2 minutes each,Intimidating Looking Red Disk Southwest of O'Hare Airport,41427
5/18/13 01:00,Luray,VA,Circle,20 seconds,Two flashes of light to brighten the sky and a big green round flying object to appear to be falling for seconds then vanishes.,41427
5/17/13 19:00,Glen Cove,NY,Circle,45 minutes,Circular spots lights moving along the edges of serveral cloulds. It appeared as thought it was jumping from clould to cloud.,41427
5/15/13 15:30,Denver,CO,Circle,1 minute,Silver circle with black triangle ahead of storm.,41649
5/15/13 13:00,Fresno,CA,Circle,4 hours,MUCH TOO WINDY FOR PARACHUTE OR WEATHER BALLOON TO REMAIN STATIONARY.,41427
5/14/13 23:00,Carrollton,MO,Circle,,Huge round light hovering above farm house.,41427
5/13/13 22:00,California,MO,Circle,15 minutes,Bright orange round light in the Eastern sky.,41409
5/12/13 21:20,Salem,OR,Circle,2 minutes,Object sighted in West by South-west sky at about 21:20. Object appeared round/circular in shape with a dark center; had glow.,41409
5/12/13 00:10,Spokane,WA,Circle,4 seconds,Two white circles covering 65 degrees in 4 seconds,41458
5/11/13 23:58,Ridgewood (Queens),NY,Circle,3 minutes,Fiery red orange object.,41409
5/11/13 23:00,Denver,CO,Circle,3 minutes,Silent and Fast-Moving Orange Orb Over Denver,41427
5/11/13 22:15,Lake Michigan (over),MI,Circle,~2 minutes,"2 Round, Orange lights over Lake Michigan.",41409
