Date / Time,City,State,Shape,Duration,Summary,Posted
10/12/12 21:25,Oshawa (Canada),ON,Triangle,3 seconds,"Large silent metallic craft,very fast and no lights",41212
10/11/12 20:42,Ravensdale,WA,Triangle,10 seconds,Driving on kent kangley road I observed a triangle arrangement of lights hovering about 100 feet off the ground. The lights were multi,41212
10/10/12 20:17,Mount Albert (Canada),ON,Triangle,30 seconds,On Wednesday October 10 2012 at 8:17 pm in Mount Albert Ontario I saw a triangle shaped UFO. It had a single light on each point and it,41212
10/10/12 15:00,San Francisco Airport,CA,Triangle,5 minutes,San Francisco International Airport afternoon about 5minutes super clear conditions,41547
10/9/12 20:45,Center Point,LA,Triangle,1 minute,"I found it odd that there were no anti-collision lights nor position lights, and made no sound at all.",41212
10/9/12 05:25,Caledon (Canada),ON,Triangle,3 seconds,Silent triangular craft moved slowly east with steady white lights on each point,41212
10/8/12 17:10,Obernheim (Germany),,Triangle,seconds,UFO appeared on photo taken of Obernheim in Germany.,41232
10/7/12 20:10,Vista,CA,Triangle,4 seconds,"I was out on my porch that faces south. Wind 1-2 mph from east, scattered puffball clouds. Night sky Illuminated by city lights. I saw",41212
10/7/12 19:45,Dodge Center,MN,Triangle,,We were driving on the highway between Dodge Center and Kasson. We looked up and saw a triangle shaped figure flying in the sky. It had,41212
10/6/12 21:40,Brockville (near) (Canada),ON,Triangle,10 seconds,"Ontario country road October 2012, large spotlight over home, and triangular object with green & white lights across road over treeline",41212
10/6/12 20:00,Luray,VA,Triangle,now,Lights hovering over massanutten mtn. near rilleyville va.,41212
10/6/12 15:17,Seattle,WA,Triangle,One picture frame,Possible Stealth Plane Near Space Needle,41212
10/5/12 22:30,Excelsior,MN,Triangle,3 minutes,Speed and height of aircraft was not sustainable by anything but a helicopter for the two minute duration of observation,41212
10/4/12 20:00,Des Moines,WA,Triangle,5 minutes,V shaped object passed over my house with no sound. 2 red lights on end of v tips and white blinking lights on the bottom. Red lights b,41212
10/2/12 10:15,Sanford,NC,Triangle,3:00 minutes,Light formation,41212
10/2/12 01:43,Davis,CA,Triangle,12:31 seconds,"Red triangular Lights, With Multicolored Lights Randomly Between them (31sec. Video)",41232
10/1/12 22:30,Sauk Centre,MN,Triangle,45 minutes,2 weird objects fly over our house and make no noise and about 2 miles away just appear to stop for about 45 min.,41212
10/1/12,Novi,MI,Triangle,5 minutes,"V shaped and 8 big and very brite lights,moving very slow",41212
9/30/12 23:00,Hull (Canada),QC,Triangle,5 minute,Triangle craft whit 3 really bright beams of lights that look exactly like the 1990 belgium sightings.,41309
9/30/12 21:40,Baldwin Park,CA,Triangle,5 minutes,Driving home at night on the 10 freeway eastbound passing Baldwin Park Ca saw three red lights in the sky forming a triangle,41212
9/30/12 18:10,Castries (St. Lucia),,Triangle,,I did not actually see this until I went through my pictures. I seemed to have captured it whilst taking pictures of sunset. This is,41212
9/30/12 08:20,Dexter,MO,Triangle,3 minutes,Triangular aircraft,41212
9/29/12 20:30,Vancouver,WA,Triangle,1 minute,Red blue and white triangle,41212
9/29/12 09:10,Westland,MI,Triangle,7 minutes,Thirty-two noiseless orange lit triangles flying through the night sky.,41212
9/28/12 21:30,Flagler Beach,FL,Triangle,5 minutes,"A very large vertical triangle shape of orange lights slowly moving by until they faded out. Flagler Beach, FL",41212
9/27/12 23:45,Holland,MI,Triangle,5 minutes,A cluster of bright lights on what looked like a triangle plane but then proceeded to Hover above the tree tops next to me.,41212
9/26/12 20:00,Miami (Coral Way area),FL,Triangle,coral way area,3 orbs They kept the formation but started to rotate and expand,41212
9/25/12 20:00,Stevensville,MD,Triangle,20+ minutes,Hovering triangular object near Chesapeake Bay.,41212
9/24/12 11:00,Carmarthen (UK/Wales),,Triangle,5 minutes,I seen a Triangle Object in the sky with Red lights on Each side It Moved Forward could have been back or It just moved Then It stopped,41176
9/23/12 22:30,Westfield,IN,Triangle,5 seconds,Red orange triangle fly over at rapid speed.,41176
9/23/12 22:00,Riverbank,CA,Triangle,4 seconds,"Elongated Triangle traveling at a high speed, Southbound over Riverbank CA.",41176
9/23/12 03:22,Colorado Springs,CO,Triangle,3-4 seconds,A reddish/Orange object traveling silently at a very high rate of speed at relatively low altitude.,41176
9/21/12 20:30,West Palm Beach,FL,Triangle,3-5 minutes,"3 red lights in a triangle patter and slowly disappearing, seen by one firefighter and 4 civilians",41176
9/20/12 21:45,Colcord (6 Miles north of),OK,Triangle,3 minutes,Three lights over north east Okla.,41176
9/20/12 01:00,Ramsey,MN,Triangle,1-5 seconds,"Two yellow dots with red on top, forming a triangular shape.",41176
9/19/12 21:00,Indianapolis,IN,Triangle,2-4 minutes,Triangular craft with two blue white strobing lights over Indianapolis,41176
9/19/12 00:28,Orland,CA,Triangle,10 seconds,Silent black triangular craft flew over my head and disappeared into the night sky.,41176
9/18/12 22:00,North Platte,NE,Triangle,3 seconds,Large V-shape formation of lights,41176
9/16/12 20:30,Rockland (Canada),ON,Triangle,a few minutes,It was a triangular shape with white lights at each corner (not blinking ) and 2 in the middle that were blinking,41176
9/16/12 20:00,Bridgewater,NJ,Triangle,15 minutes,"I saw a big solid black triangle off my back yard, that hovered for a time; and slowly glided away.",42286
9/16/12 05:00,Liberty,OH,Triangle,30 to 45 seconds,Object with dim red lights,41176
9/15/12 20:30,Coral Springs,FL,Triangle,15 seconds,I was crossing a corner on a street at night and I looked to the right and I see a unidentifiable flying object about cloud high. I saw,41176
9/15/12 20:15,Peoria,IL,Triangle,5 minutes,"Two sets of flickering orange lights in triangular form (6 lights total) seen over Rt 6 between Peoria and Chillicothe, IL, 9/15/12",41176
9/15/12 02:00,Dallas,GA,Triangle,4 - 5 minutes,"3 BRIGHT VIBRANT ORANGE TRIANGULAR OR DIAMOND SHAPED CRAFT CAME IN LIKE JETS, BUT SILENTLY AND THEN HOVERED SLOWLY BEFORE DISSAPPEARING",41176
9/15/12,Cleves,OH,Triangle,one and a half minutes,((HOAX??)Saw somethimg coming at me it hovered over my house look like a christas tree green red white lightssouds like chopper behind.,41263
9/14/12 11:00,New Orleans,LA,Triangle,2 minutes,"Two very high altitude craft bright white color, glowing or reflecting sunlight.",41176
9/12/12 04:00,Hagerstown,MD,Triangle,1 hour,Large pulsating triangular object seen hovering over town for at least an hour.,41176
9/12/12 01:00,Blumont,VA,Triangle,5 minutes,"I was attending a craft show sky was cloudy , when looked there was circular opening in the clouds ini saw what the center of the open",41794
9/12/12 00:35,Everett,WA,Triangle,9-10 seconds,"Flying Lights/Orbs in Triangle Formation In South Everett, WA.",41176
9/11/12 21:27,Sandston,VA,Triangle,15 seconds,3 red-orange (non-blinking) lights in a tight triangle formation high in the night sky heading north.,41176
9/11/12 21:00,Lakeville,MA,Triangle,2 minutes,Triangle of fiery lights,41176
9/11/12 20:00,Newburgh,IN,Triangle,30 seconds,"Pleasent, exiting and peacefull",41176
9/10/12 22:30,Holden Beach,NC,Triangle,1 hour,Large triangle formation of 3 orange fireballs followed by 8-10 small craft with erratic blinking white lights.,41176
9/10/12 22:10,Madison,IL,Triangle,0.0104166667,I KNOW PLANES AND HELICOPTERS AND THIS WAS NOT EITHER,41176
9/10/12 20:30,Neenah,WI,Triangle,20 seconds,6 lights flying in perfect large triangle formation. 2 were flashing orange.,41176
9/10/12 10:30,North Myrtle Beach,SC,Triangle,20 minutes,"3 orange lights at Myrtle Beach, triangle shape",41176
9/9/12 05:35,Malden,MA,Triangle,1 minute,"Triangular in shape. Moving forward and flying low. Lights blue, yellow, green. Was not revolving but instead moving like a plane would",41176
9/9/12 04:43,Murfreesboro,TN,Triangle,2 hours,Triangular shape white light with red and green lights on tips having a haze on the sides. lasted over 2 hours,41176
9/8/12 23:05,Austin,TX,Triangle,10 seconds,"Slow, lightless Boomerang object in AustinTx",41176
9/8/12 05:00,Coconut Creek,FL,Triangle,1 minute,JUST SAW THREE BIG WHITE LIGHTS MOVING IN A TRIANGLE FORMATION AT 5:00 AM. IT WAS TOO DARK TO SEE AN OBJECT JUST THE LIGHTS. THE SKY WA,41176
9/7/12 21:46,Vancouver,WA,Triangle,about 4 minutes,"UFO in Vancouver, WA",41176
9/7/12 20:50,Delafield,WI,Triangle,2 seconds,"Solid red, hovering lights in a pyramid shape south of Delafield, WI.",41176
9/6/12 21:45,Austin,TX,Triangle,10 minutes,"Slow moving, solid trinagle (no wings) with green and red lights. ((NUFORC Note: Green/red is not inconsistent with an aircraft. PD))",41176
9/5/12 21:00,Hurricane,WV,Triangle,6 minutes,Large triangle red lights seen by many,41176
9/5/12 00:46,Ellensburg,WA,Triangle,3 minutes,"Bright yellow orbs in a triangular formation with blue and red lights flying close to the ground in Ellensburg, WA",41176
9/4/12 07:00,Las Vegas,NV,Triangle,15 minutes,"Large dark triangular metalic object w/ metalic arms silently hovering near SW home in Las Vegas, NV following smaller dark object",41176
9/3/12 21:45,New Cumberland,WV,Triangle,10 minutes,Three red lights forming a triangle in the sky,41176
9/3/12 21:45,Moline,IL,Triangle,1 minute,"Orange/Yellowish square to triangle appeared directly over house in Moline, IL",41176
9/3/12 01:35,Zouk Mikael (Lebanon),,Triangle,8 seconds,V shaped object stealth but moonlight reflected on it,41176
9/2/12 22:30,Dayton,OH,Triangle,4 minutes,Yellowish/orange lights,41176
9/2/12 03:25,North Platte,NE,Triangle,5 minutes,Pumping fuel at loves travel center looked over to see people looking up in the sky walked over to see what was going on looked up in s,41212
9/2/12 02:25,Quincy/Braintree,MA,Triangle,1 minute,A triangle shaped object moved over South Quincy into East Braintree.,41824
9/1/12 22:20,Dallas,PA,Triangle,2 minutes,"Orangish-Red lights over Dallas, PA",41176
9/1/12 22:00,Jackson,WI,Triangle,4 minutes,"Large bright blue triangular shaped moving in figure 8 pattern, dipping up and down in the sky",41176
9/1/12 22:00,Bay Village,OH,Triangle,5 minutes,"7 or more red triangles with one light, red flashing/pulsating, trailing behind",41547
9/1/12 21:00,Jackson/West Bend,WI,Triangle,a few minutes,West Bend/Jackson area - bright. white lighted triangle shaped object in the sky.,41212
9/1/12 14:00,Union,WV,Triangle,2 minutes,High Altitude Craft.,42355
9/1/12 10:35,Phoenix,AZ,Triangle,25 minutes,Red white and blue lights over phoenix,41176
9/1/12 01:30,Wilmington,NC,Triangle,20 minutes,"Three white-yellowish lights and one red light in flying in a stretched out triangular formation, No Solid craft seen--transparent.",41873
9/1/12 00:30,Oakley,CA,Triangle,2 hours,Bright Starlike Orbs Slowly Move down to 50-100FT. Above Earths Surface Without Sound,41176
9/1/12 00:00,Kellys Island,OH,Triangle,10 seconds,"3 triangular shaped lights flying over the island, made two passes.",41176
8/31/12 23:20,Provincetown,MA,Triangle,1 minute,Illuminated triangle makes strange movements in the sky,41176
8/31/12 21:00,West Valley City,UT,Triangle,3 minutes,Triangular UFO.,41212
8/30/12 01:53,Sacramento,CA,Triangle,30 seconds,A huge stealthy triangle-shaped craft travels from north to south at a fantastic speed.,41176
8/29/12 00:30,Smithsburg,MD,Triangle,3 hours,"Sounded similar to a plane, but was triangular and set out on a repeated and definite flight plan!",41176
8/28/12 23:00,Belgrade (Serbia),,Triangle,5 seconds,Three dots in triangle shape,41176
8/27/12 20:30,Bermuda (Atlantic Ocean),,Triangle,,"3 red dots in sky triangle formation, over south coast of Bermuda.",41176
8/26/12 03:00,North Myrtle Beach,SC,Triangle,2 hours,Strange hovering light and military jets s.c.,41176
8/26/12 01:00,Suffield,CT,Triangle,5 minutes,I saw five yellow resist triangle objects flying in formation. Moving in ways a plane couldn't. I pulled over in a field to watch. They,41176
8/25/12 11:00,Cobb,CA,Triangle,5 minutes,Giant Triangle sighting in northern california.,41176
8/23/12 22:00,Two Harbors,MN,Triangle,5 Seconds,"Driving on 61, I saw an orange light... almost triangle in shape over Lake Superior that was very noticeable and quickly faded within 5",41176
8/23/12 20:30,Boston,MA,Triangle,Approx. 4 minutes,"Triangular Craft Over Boston City Hall Plaza, August 23, 2012, at Approx. 2030hrs…",41176
8/23/12 20:30,Boston,MA,Triangle,3-4 minutes,"23AUG2012, 2030Hrs., Boston City Hall Plaza, Triangular Craft...",41176
8/23/12 04:30,Perry Hall,MD,Triangle,2 hours,"Triangle shaped object with light, hovering over essex for 2 hours. ((NUFORC Note: Three planets in E sky?? PD))",41176
8/22/12 18:45,Merrick,NY,Triangle,20 minutes,Observed a slow moving dark triangle against a clear blue sky 8/22/12,41176
8/21/12 22:47,Victoria,TX,Triangle,,I saw a triangle shape craft with flashing red lights that moved in all directions,41176
8/21/12 22:00,Kennewick,WA,Triangle,10 minutes,Massive triangular shape craft moving silently across clear night sky.,41176
8/21/12 21:45,Wagga Wagga (Australia),,Triangle,30 seconds,Seven light triangle,41176
8/21/12 20:35,Green Bay,WI,Triangle,10 minutes,30+ lights traveled low and silent over the city and a silent triangle shape with no belly strobe flew directly overhead.,41176
8/21/12 11:30,Prince George (Caada),BC,Triangle,1.5 hours,"UFO SIGHTING OVER 1.5 HOURS OF WATCHING THIS IN THE CLEAR SKY, CHANGING COLOUR!",41176
8/20/12 22:30,Moses Lake,WA,Triangle,5-7 seconds,"High speed, Three globes in triangle formation, orange glow.",41176
8/20/12 22:30,Newbury Park,CA,Triangle,2 seconds,A cluster of gold colored lights in a triangle shape appeared in the sky south of Newbury Park and disappeared about 2 sec. later,41176
8/20/12 21:30,Peru,IL,Triangle,1 minute,(/\) - Large V shape object with 5 amber lights just above the tree-line moving silently at 10-20 MPH,41176
8/19/12 23:30,Tulsa,OK,Triangle,45 minutes,"Red, white and green flashing lights",41176
8/19/12 22:00,McGregor,MN,Triangle,1 minute,3 orange dots in triangle formation,41176
8/19/12 02:09,London (UK/England),,Triangle,10-13 seconds,"Curved-triangular shape, flying in sky in London, UK",41140
8/18/12 21:00,Spotsylvania,VA,Triangle,0.2083333333,Orange glowing lights in sky over spotsylvania near courthouse,41140
8/17/12 22:42,Colby,KS,Triangle,8 minutes,Appeared to be three planes one large and two smaller flanking the the large one moving very slow and very low north to south. Saw thi,41140
8/17/12 22:00,Pendleton,IN,Triangle,for hours,"Large and small aircraft between 10pm and 3 am. ((NUFORC Note: No other reports from this area, that we are aware of. PD))",41140
8/17/12 08:15,Las Vegas,NV,Triangle,1-2 minutes,"Triangular-shaped object with white lights and one red light above the tree line at Red Rock Canyon,Las Vegas",41140
8/17/12 02:00,Sumner,WA,Triangle,4 seconds,"Black, triangle, batman shaped object flew several hundred yards in front of vehicle in an almost arc motion was witnessed approx 3 sec",41176
8/16/12 23:05,Cinebar,WA,Triangle,60 seconds,Bright lights in triangle turns then seems to enter space.,41140
8/16/12 20:30,Norwalk,CT,Triangle,7 minutes,We have a home on direct waterfront at a point unobstructed in Rowayton ( Norwalk ) CT and have never seen anything like this!,41140
8/16/12 02:00,Bowling Green,OH,Triangle,5 seconds,Giant white triangular UFO hovers over me for a 3 seconds then shoots off into the sky.,41140
8/15/12 21:00,Rochdale (Manchester) (UK/England),,Triangle,1 minute,"A small triangular craft with three red lights, one at each point seen in Rochdale on 15th August 2012",41212
8/14/12 20:30,Parkman,ME,Triangle,few minutes,4 orangish lights in a straight line way up over the house,41140
8/13/12 00:15,Norman,OK,Triangle,5 hours,Firey orange triangle-aprox. one hundred white spheres/orbs. and a triangle shaped craft with circles on each point.,41176
8/12/12 23:49,Great Falls,MT,Triangle,12 seconds,Kite shaped moderately fast moving and silent,41140
8/12/12 22:45,Oak Island,NC,Triangle,5 minutes,"Orange cresent craft traveling west to east at Oak Island,North Carolinat at 10:45 p.m. 8/12/12",41140
8/11/12 23:10,Mount Vernon,WA,Triangle,10 seconds,"Large, silent, triangular craft moving very fast, stopping suddenly, then disappearing.",41140
8/11/12 22:05,Houghton Lake,MI,Triangle,10 minutes,UFO SIGHTING OVER HOUGHTON LAKE MICHIGAN,41140
8/11/12 21:00,Orlando (Near Seaworld/Disney World),FL,Triangle,"Unknown, possibly about 5",I saw 3 very red lights hovering in a triangle shape near Sea World Orlando Florida and they dissappeared about 5 minutes later.,41140
8/11/12 20:46,Altoona,IA,Triangle,13 minutes,Triangular shaped hovering craft with multi-colored flashing lights - seen for over 12 minutes.,41140
8/10/12 23:00,"Layton, Roy, Ogden areas",UT,Triangle,15 minutes,Several descriptions of the many seen crafts on 8/10/2012,41140
8/10/12 21:00,Evansville,IN,Triangle,1.5 hrs,"Stationary Isosceles triangle, with one VERY bright light at each corner.",41140
8/9/12 00:00,,,Triangle,at least 2 hours,Multiple triangular shaped UFOs above the southern California desert,41140
8/8/12 23:30,Inwood,WV,Triangle,10 seconds,Orange triangle with flames from tail shooting through sky above tree line,41140
8/8/12 21:30,Cuero,TX,Triangle,unknown,Three lights that made a triangular shape in the night sky.,41140
8/8/12 11:00,Poughkeepsie,NY,Triangle,25 seconds,As soon as i left my house i saw a white lighted triangle craft which i lost track of then found and then dissapeared.,41140
8/7/12 22:30,Brownfield,TX,Triangle,5 minutes,"Floating bright light over luboock,tx08-07-2012 10:30pm",41140
8/7/12 22:25,Moundsville,WV,Triangle,10 minutes,Three lights in the sky tat formed a perfect triangle,41140
8/7/12 22:00,Eau Claire/Elk Mound,WI,Triangle,Unknown,Evenly spaced triangle low in the sky with flashing lights.,41140
8/7/12 22:00,Binghamton,NY,Triangle,15,"Black, triangular, eary glow around the object",41140
8/7/12 21:15,Surprise,AZ,Triangle,15:00 minum,It consisted of three white stars at each tip of a perfectly formed triangle in a star lit sky.,41140
8/7/12 21:15,Surprise,AZ,Triangle,hour,"We saw a perfect triangle shape ( 1 star top- 2 at base) of bright stars on August 7 & 8, 2012.",41140
8/7/12 03:00,Patterson,CA,Triangle,30 minutes,"Looked up at the sky as I usually do before leaving for work, watched a Triangular 3 light formation moving north to south very slowly",41140
8/6/12 21:00,Gallatin,TN,Triangle,5 minutes,Triangle shaped objecting flying away from us very slowly. Strange blinking patterns and three points of triangle too far apart to be,41516
8/6/12 04:10,Hagerstown,MD,Triangle,35 minutes,"Triangle shaped light low on horizon did not move for more than 30 minutes, but did flash intermittently.",41140
8/5/12 05:55,Decorah,IA,Triangle,1-2 minutes,Super large boomerang solid lighted object moving very fast.,41126
8/4/12 23:00,East Troy,WI,Triangle,5 minutes,Triangle red in color object moving at a high rate of speed moving west.,41176
8/4/12 22:05,Hickory,NC,Triangle,2 minutes,"Orange lights forming triangle, disappeared quickly.",41140
8/4/12 01:00,Ontario,OR,Triangle,still going,Object with color changing lights in one small area but moving erratically.,41126
8/3/12 02:40,West Wyalong (Australia),,Triangle,35-45 sec,Folding triangular three dimensional type shapes that spark off blue/white electrical looking fields??,41140
8/2/12 21:00,Kennewick,WA,Triangle,5-10 minutes,Saw three triangle shaped craft with red and white lights and moving in slow formation..,41140
8/1/12 20:00,St. Charles,MO,Triangle,"Every Night, all night un",Numerous Triangular/Chevron shapes of white lights that pulsate every night for over 6 mo. They're hover exact same area & do not move,41409
8/1/12 02:00,"Idaho Panhandle (near Wolf Lodge, MT)",ID,Triangle,everynight,Star like orbs form triangle in sky and appear to bounce up and down and shift from side to side.((NUFORC Notes: Possible stars? PD)),41212
8/1/12 00:00,Vero Beach,FL,Triangle,5-7 minutes,Triangle shaped object in sky.,41610
7/30/12 04:22,Sunny Isles Beach,FL,Triangle,It ws still there when I,3 upside down triangles hanging from a vertical white bar. One was just behind a high rise building over the ocean. ((Planets??)),41126
7/29/12 00:35,Saskatoon (Canada),SK,Triangle,30 seconds,V-shaped ufo over Saskatoon.,41620
7/28/12 20:55,Liberty Boro,PA,Triangle,1 minute,Object that looked like a balloon on fire traveling across sky,41126
7/28/12 03:00,Prescott Valley,AZ,Triangle,7 minutes,Large bright red triangular slow flashing light spotted over prescott valley,41126
7/27/12 22:30,Bonney Lake,WA,Triangle,30 seconds,3 amber red lights rotate 360 degrees with bright with light to the left remaining still,41126
7/27/12 19:00,Clyde (near),NC,Triangle,~2 minutes,Trangular object seen over interstate.. pictures to prove it!,41176
7/27/12 12:39,Corinth,MS,Triangle,3 minutes,Triangled ufo with three white lights on each corner it had a red blinking light in the center,41126
7/25/12 00:00,Columbus,OH,Triangle,3 seconds,I saw a huge triangular object with lights on the bottom flash across the sky and in like 2 seconds it was gone.,41126
7/24/12 22:30,Staten Island,NY,Triangle,5 minutes,A light glowed and grew bigger and bigger til it resembled the shape of a roundish triangle and it spun.,41126
7/24/12 21:45,Cuyahoga Falls,OH,Triangle,30 seconds,Craft with orange lights Triangle shapef 4 lights one in center like a flame and one each corner. Cuyahoga Falls Ohio 7/24/2012 21:45,41126
7/24/12 12:24,Corinth,MS,Triangle,4 minutes,Silent triangled ufo with three white lights and a red blinking light in the middle.,41126
7/23/12 04:00,East Helena,MT,Triangle,15-20 min,Sighting of an arrowhead shaped craft about 100 feet over our heads with military escort.,41217
7/22/12 21:45,Ripley,TN,Triangle,7 seconds,"Saw triangle shape, 3 dim lights, moving very fast,no sound, visable only with aid…",41126
7/22/12 03:00,Wagoner,OK,Triangle,20 seconds,Low flying silent triangular shape with green and white lights,41126
7/21/12 03:05,Rochester,NY,Triangle,5 minutes,"Triangle craft with white lights, low to ground",41126
7/20/12 19:00,Hopkington,MA,Triangle,20 minutes?,"4 crafts were sighted above a large road, one of which suddenly stopped and turned on a large searchlight.",41126
7/20/12 17:05,Poplar Grove,IL,Triangle,20 seconds,Reflective triangle flew extremely fast,41126
7/20/12 12:00,Diamond Bar,CA,Triangle,90 seconds,My girlfriend and I saw a two story pyramid with bright lights rolling up hill on Grand Ave in Diamond Bar California,41176
7/19/12 06:30,New Orleans,LA,Triangle,30 seconds,"Large Triangle UFO Over French Quarter New Orleans Hovers, Then Vanishes Into Sky With Picture",41126
7/19/12 00:07,Council Bluffs,IA,Triangle,3 minutes,"Triangle Ufo, with 3 lights on edges and 2 in center over council bluffs. Near the community college.",41126
7/18/12 22:00,Whittier,CA,Triangle,About 30 min.,The objects were triangular in shape and moved in a trianglular formation.,41126
7/18/12 21:20,Port Orange,FL,Triangle,5 minutes,"Orange/white glowing lights in night sky, triangle formation, moving from west to east July 18, 2012 - 9 PM",41126
7/17/12 21:50,Johnstown,PA,Triangle,1-2 minutes,"3 Glowing orbs in triangle formation johnstown, PA",41126
7/17/12 01:10,Sewell,NJ,Triangle,2 minutes,"Seen something, Triangular in shape, heading on a north easterly path over our farm in Sewell NJ. NOT a plane.",41126
7/16/12 00:00,Sanford,ME,Triangle,4-5 minutes,Low flying low speed stealth military aircraft,41126
7/15/12 23:00,Terrell,TX,Triangle,2 minutes,Bug zapping triagle craft.,41126
7/15/12 21:20,Aurora,CO,Triangle,5 minutes,"Three green lights in the shape of a triangle moving FAST, sharp turns and dipping low in the sky at Quincy and Piccadilly!!!",41126
7/15/12 20:00,Gettysburg,PA,Triangle,15 minutes,"Delta wing, no lights, walnut shaped pod on underside with rectangular row of ports with grenishgrayish glow",41409
7/15/12 15:00,Florence,MT,Triangle,1 minutes,"I'm an artist, critical of the visual; height, color, etc",41217
7/15/12 02:25,Dover (west of),DE,Triangle,1-3 minutes,Triangular UFO with white blinking lights,41126
7/13/12 21:00,Gulfport,MS,Triangle,2 minutes,Soft red glowing object hovering n. Gulfport....guitar pick shaped.,41126
7/13/12 03:27,Charlotte,NC,Triangle,9-10 seconds,Black triangle 36 sighted in backyard early AM that leaped from ground to higher branch or line.,41140
7/12/12 10:30,Los Banos,CA,Triangle,3 minutes,A triangle shaped object turning different colors and shapes zig zagging at a high speed,41126
7/10/12 22:00,Bevington,IA,Triangle,1 minute,"Triangular object with yellow lights hovering in air, along the road",41126
7/9/12 22:00,Tiskilwa,IL,Triangle,~1 minute,"My camp counselor, some cabin mates, and I saw a “black triangle UFO ”at night at summer camp in Illinois in 2012.",41852
7/7/12 22:08,St. Peters,MO,Triangle,one minute,Three bright orange orbs spotted moving west to east quickly across the sky horizontally then disappeared quickly up into the clouds,41126
7/7/12 11:00,Port Sanilac,MI,Triangle,15-20 minutes,Red lights in triangle shape in horizon.,41126
7/6/12 22:30,Lewisburg,WV,Triangle,10-15 minutes,"5 yellow-orange objects triangular in shape moving independant of each other in Lewiburg, WV for over 15 minutes.",41126
7/6/12 10:45,Coeur d'Alene,ID,Triangle,5-8 minutes,Orange triangle lights seen spinning slowly across the sky.,41126
7/4/12 22:30,Annapolis,MD,Triangle,6 minutes,Dark object with red lights appearing to be that of a triangle,41126
7/4/12 22:00,Puyallup,WA,Triangle,1-2,"3 white light triangle shape, 2-3,000 ft south with west heading turned north then turned west. No sound traveling very slow",41733
7/4/12 22:00,Graham,WA,Triangle,15 minutes,We saw ten small lights that ended up forming a triangle that stayed in the sky for ten minutes than just left.,41126
7/4/12 21:30,West Haven,CT,Triangle,3-5 minutes,2 sets of orange glowing lights in a triangle shape seen in West Haven CT. traveling west to east!,41126
7/4/12 21:00,Galveston,TX,Triangle,5 minutes,Traingular set of 3 lights in the sky where no star formation of that nature theprevious nights.,41263
7/3/12 22:30,Irvine,CA,Triangle,2 minutes,"Near 10:30pm, silent, triangular UFO, deep orange lights, white beam, flies slow about 10,000 ft; disappeared by vertical ascent.",41126
7/2/12 23:30,Exeter (Canada),ON,Triangle,1h 30,The most awesome sight ever!,41094
7/2/12 04:15,Lapeer,MI,Triangle,10 seconds,In Lapeer looking to the east northeast. Moving to the west southwest.Triangle arrangement of light green lights. Sky was a dark blue d,41094
6/30/12 20:30,Mesa,AZ,Triangle,2 minutes,Triangle craft with flashing lights.,41126
6/29/12 08:50,Heyburn,ID,Triangle,2 minutes,3 circles slowly moving across the sky in unison,41126
6/29/12 02:15,Alexandria,MN,Triangle,30 seconds,6 red non blinking triangle shape lights,41094
6/28/12 16:00,Cheney,WA,Triangle,five minutes,"Several white triangular objects in the sky above our meadow, way too high to be birds",41094
6/27/12 22:01,Parkville,MD,Triangle,3 hrs,I'm confident all these were not the space station and I am confident these were not airplanes.,41094
6/27/12 02:15,Los Banos,CA,Triangle,5 minutes,Triangular UFO sighted near Los Banos on Hwy 5 in CA on 6/27/12 at 2:15AM,41094
6/26/12 23:45,Eldridge (towards; going North on Utica Ridge Road),IA,Triangle,5 minutes,"Triangle UFO over farmhouse and trees on Utica Ridge Road, towards Eldridge, Iowa",41176
6/26/12 19:15,Henty (NSW)(Australia),,Triangle,0.0208333333,Henty NSW Triangle 30 minute multi coloured flashing lights.,41631
6/25/12 00:00,Walls,MS,Triangle,40 minutes,Light Signals to music. Ship. Creature.,41094
6/24/12 22:45,Ypsilanti,MI,Triangle,5-15 minutes,Triangle shaped craft traveling East over Ypsilanti,41094
6/23/12 23:09,Kingsport,TN,Triangle,30-45 seconds,"Today at about 23:09 Eastern Standert Time I saw a red, flashing triangle of lights. The triangle was East South East and moved to the",41094
6/23/12 22:30,Ypsilanti,MI,Triangle,5 minutes,Triangle craft traveling back and forth East and West over Ypsilanti around 10:30,41094
6/23/12 01:00,Forked River,NJ,Triangle,1 hour,"Triangle shaped object in the sky at 1:48am with blinking lights, flies straight up into the sky",41176
6/22/12 21:56,Eden,WI,Triangle,20 seconds,Fast moving high altitude triangle with three lights. No strobe or flashing beacon.,41094
6/22/12 10:19,Beebe,AR,Triangle,3 minutes,"A friend and I were sitting at a stop light at the intersection of Old Hwy 67 and Main St. (old downtown) Beebe, I looked up to my ri",41458
6/22/12 09:00,Cross Lanes,WV,Triangle,2 minutes,It was triangular and had lights on all corners with a glow coming from the center,41094
6/22/12 02:45,Acworth,GA,Triangle,1 min,A large aircraft (Triangle) about the size of a house or larger with no lights or sound and not moving above our tree line at house.,41094
6/22/12 00:00,Bloomington,IN,Triangle,10 minutes,It was orange and had no sound.,41094
6/21/12 22:30,Ypsilanti,MI,Triangle,5-10 minutes,"Group of triangle shape &quot;ufo&quot;s fly westward over Ypsilanti, Mi at 10:30 on 6/21/2012",41094
6/21/12 02:00,Longview,TX,Triangle,5 minutes,4 triangular shapes flying single file in military precision,41094
